,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
1380,Hyundai Grand i10,Hyundai,2014,"31,769 km",Petrol,Manual,"EMI ₹11,226/m*",₹3.38 lakh
1381,Hyundai Creta,Hyundai,2018,"1,26,019 km",Diesel,Manual,"EMI ₹19,372/m*",₹8.91 lakh
1382,BMW 5 Series,BMW,2011,"1,76,851 km",Diesel,Auto,"EMI ₹19,372/m*",₹8.60 lakh
1383,Tata TIGOR,Tata,2022,"24,414 km",Petrol,Manual,"EMI ₹12,269/m*",₹6.95 lakh
1384,Hyundai i10,Hyundai,2011,"60,683 km",Petrol,Auto,"EMI ₹12,269/m*",₹2.25 lakh
1385,Tata NEXON EV,Tata,2021,"99,151 km",Electric,Auto,"EMI ₹11,474/m*",₹6.50 lakh
1386,Maruti A Star,Maruti,2011,"59,855 km",Petrol,Manual,"EMI ₹11,474/m*",₹1.19 lakh
1387,Maruti Ritz,Maruti,2013,"78,256 km",Petrol,Manual,"EMI ₹13,275/m*",₹2.82 lakh
1388,Nissan MAGNITE,Nissan,2021,"71,037 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
1389,Toyota Innova Crysta,Toyota,2022,"1,05,299 km",Diesel,Auto,"EMI ₹51,638/m*",₹23.75 lakh
1390,MG HECTOR,MG,2021,"17,568 km",Petrol,Auto,"EMI ₹22,259/m*",₹13.00 lakh
1391,Mahindra Thar,Mahindra,2023,"3,301 km",Diesel,Manual,"EMI ₹25,684/m*",₹15.00 lakh
1392,Honda Amaze,Honda,2019,"88,412 km",Diesel,Manual,"EMI ₹8,314/m*",₹4.71 lakh
1393,Tata NEXON,Tata,2019,"40,546 km",Petrol,Manual,"EMI ₹8,773/m*",₹4.97 lakh
1394,Maruti Swift,Maruti,2021,"52,833 km",Petrol,Manual,"EMI ₹8,473/m*",₹4.80 lakh
1395,Maruti S PRESSO,Maruti,2022,"23,398 km",Petrol,Manual,"EMI ₹5,667/m*",₹3.21 lakh
1396,Maruti Swift Dzire,Maruti,2016,"76,228 km",Petrol,Manual,"EMI ₹6,651/m*",₹2.99 lakh
1397,Honda Amaze,Honda,2020,"85,968 km",Petrol,Manual,"EMI ₹7,588/m*",₹4.30 lakh
1398,Renault Kwid,Renault,2017,"1,29,803 km",Petrol,Manual,"EMI ₹3,531/m*",₹1.59 lakh
1399,KIA SONET,KIA,2024,"10,933 km",Petrol,Auto,"EMI ₹21,831/m*",₹12.75 lakh
1400,Maruti Baleno,Maruti,2022,"29,215 km",Petrol,Manual,"EMI ₹9,636/m*",₹5.46 lakh
1401,Maruti Dzire,Maruti,2020,"1,48,469 km",Petrol,Manual,"EMI ₹9,209/m*",₹4.14 lakh
1402,Tata ALTROZ,Tata,2023,"20,328 km",Petrol,Manual,"EMI ₹11,298/m*",₹6.40 lakh
1403,Datsun Redi Go,Datsun,2018,"28,250 km",Petrol,Auto,"EMI ₹3,478/m*",₹1.97 lakh
1404,Hyundai Verna,Hyundai,2018,"87,188 km",Petrol,Auto,"EMI ₹8,738/m*",₹4.95 lakh
1405,Hyundai VENUE,Hyundai,2023,"43,022 km",Petrol,Manual,"EMI ₹14,982/m*",₹8.75 lakh
1406,Hyundai i10,Hyundai,2012,"45,212 km",Petrol,Auto,"EMI ₹16,437/m*",₹1.85 lakh
1407,Maruti Baleno,Maruti,2020,"49,237 km",Petrol,Manual,"EMI ₹8,879/m*",₹5.03 lakh
1408,Hyundai Creta,Hyundai,2019,"17,238 km",Petrol,Manual,"EMI ₹12,233/m*",₹6.93 lakh
1409,Maruti Swift,Maruti,2015,"58,770 km",Petrol,Manual,"EMI ₹8,434/m*",₹3.20 lakh
1410,Toyota Etios,Toyota,2014,"78,066 km",Petrol,Manual,"EMI ₹8,382/m*",₹2.52 lakh
1411,Maruti Celerio,Maruti,2015,"40,079 km",Petrol,Auto,"EMI ₹6,978/m*",₹2.65 lakh
1412,Tata Tiago,Tata,2018,"1,47,128 km",Diesel,Manual,"EMI ₹7,007/m*",₹3.15 lakh
1413,Renault Kwid,Renault,2021,"50,989 km",CNG,Manual,"EMI ₹5,468/m*",₹3.10 lakh
1414,Maruti Celerio,Maruti,2015,"88,205 km",Petrol,Auto,"EMI ₹6,030/m*",₹2.29 lakh
1415,Maruti FRONX,Maruti,2025,114 km,CNG,Manual,"EMI ₹13,063/m*",₹7.40 lakh
1416,Maruti Ritz,Maruti,2013,"79,160 km",Petrol,Manual,"EMI ₹8,050/m*",₹1.71 lakh
1417,Maruti Alto 800,Maruti,2016,"1,09,996 km",Petrol,Manual,"EMI ₹4,160/m*",₹1.87 lakh
1418,Hyundai i10,Hyundai,2014,"59,961 km",Petrol,Manual,"EMI ₹5,952/m*",₹1.79 lakh
1419,Hyundai Verna,Hyundai,2013,"31,253 km",Diesel,Manual,"EMI ₹33,318/m*",₹3.75 lakh
1420,Maruti Baleno,Maruti,2017,"68,491 km",Petrol,Manual,"EMI ₹8,527/m*",₹4.36 lakh
1421,Maruti Baleno,Maruti,2018,"21,349 km",Petrol,Auto,"EMI ₹7,795/m*",₹4.42 lakh
1422,Renault Kwid,Renault,2018,"1,13,078 km",Petrol,Manual,"EMI ₹4,131/m*",₹1.86 lakh
1423,Jeep Compass,Jeep,2018,"70,787 km",Petrol,Auto,"EMI ₹12,995/m*",₹7.36 lakh
1424,Maruti New Wagon-R,Maruti,2020,"61,552 km",Petrol,Manual,"EMI ₹6,609/m*",₹3.74 lakh
1425,Tata Zest,Tata,2015,"38,215 km",Petrol,Manual,"EMI ₹7,242/m*",₹2.75 lakh
1426,MG ASTOR,MG,2022,"7,263 km",Petrol,Auto,"EMI ₹17,979/m*",₹10.50 lakh
1427,Hyundai NEW SANTRO,Hyundai,2021,"21,067 km",Petrol,Auto,"EMI ₹7,326/m*",₹4.15 lakh
1428,Maruti JIMNY,Maruti,2023,"16,821 km",Petrol,Auto,"EMI ₹18,903/m*",₹11.04 lakh
1429,Tata Tiago,Tata,2018,"41,941 km",Petrol,Auto,"EMI ₹5,313/m*",₹3.01 lakh
1430,Hyundai VENUE,Hyundai,2023,"20,814 km",Petrol,Auto,"EMI ₹15,444/m*",₹9.02 lakh
1431,Ford Ecosport,Ford,2019,"38,098 km",Petrol,Manual,"EMI ₹9,532/m*",₹5.40 lakh
1432,KIA CARENS,KIA,2023,"35,362 km",Petrol,Manual,"EMI ₹16,831/m*",₹9.83 lakh
1433,Maruti Wagon R 1.0,Maruti,2016,"47,363 km",CNG,Manual,"EMI ₹8,569/m*",₹2.58 lakh
1434,Maruti S PRESSO,Maruti,2022,"32,645 km",Petrol,Auto,"EMI ₹6,408/m*",₹3.63 lakh
1435,Maruti IGNIS,Maruti,2018,"74,448 km",Petrol,Auto,"EMI ₹6,214/m*",₹3.52 lakh
1436,Maruti Alto K10,Maruti,2016,"48,622 km",Petrol,Auto,"EMI ₹4,471/m*",₹2.01 lakh
1437,Hyundai NEW SANTRO,Hyundai,2019,"82,758 km",CNG,Manual,"EMI ₹6,940/m*",₹3.55 lakh
1438,Tata ALTROZ,Tata,2022,"39,618 km",Petrol,Auto,"EMI ₹11,439/m*",₹6.48 lakh
1439,Maruti Celerio,Maruti,2017,"69,934 km",CNG,Manual,"EMI ₹8,506/m*",₹3.23 lakh
1440,Maruti Dzire,Maruti,2023,"3,745 km",Petrol,Manual,"EMI ₹11,412/m*",₹6.46 lakh
1441,Maruti Ciaz,Maruti,2017,"55,561 km",Petrol,Auto,"EMI ₹9,829/m*",₹5.03 lakh
1442,Hyundai GRAND I10 NIOS,Hyundai,2021,"25,726 km",Petrol,Auto,"EMI ₹9,993/m*",₹5.66 lakh
1443,Hyundai NEW SANTRO,Hyundai,2019,"72,970 km",CNG,Manual,"EMI ₹6,549/m*",₹3.35 lakh
1444,Maruti IGNIS,Maruti,2021,"45,413 km",Petrol,Auto,"EMI ₹8,350/m*",₹4.73 lakh
1445,Honda City,Honda,2016,"89,392 km",Petrol,Manual,"EMI ₹9,142/m*",₹4.11 lakh
1446,KIA CARENS,KIA,2023,"9,570 km",Petrol,Auto,"EMI ₹27,824/m*",₹16.25 lakh
1447,Renault Duster,Renault,2015,"1,32,179 km",Diesel,Manual,"EMI ₹10,861/m*",₹3.27 lakh
1448,Hyundai Eon,Hyundai,2014,"32,964 km",Petrol,Manual,"EMI ₹5,314/m*",₹1.60 lakh
1449,Hyundai i10,Hyundai,2013,"96,687 km",CNG,Manual,"EMI ₹5,314/m*",₹1.89 lakh
1450,Renault Kwid,Renault,2016,"94,193 km",CNG,Manual,"EMI ₹6,909/m*",₹2.08 lakh
1451,Hyundai NEW SANTRO,Hyundai,2020,"22,404 km",Petrol,Auto,"EMI ₹6,948/m*",₹3.94 lakh
1452,KIA SELTOS,KIA,2021,"45,770 km",Diesel,Auto,"EMI ₹23,800/m*",₹13.90 lakh
1453,Honda Amaze,Honda,2014,"51,495 km",Petrol,Manual,"EMI ₹9,847/m*",₹2.96 lakh
1454,Ford Ecosport,Ford,2016,"64,212 km",Petrol,Auto,"EMI ₹9,832/m*",₹4.42 lakh
1455,Hyundai Grand i10,Hyundai,2017,"28,009 km",Petrol,Manual,"EMI ₹7,879/m*",₹4.03 lakh
1456,Maruti Wagon R 1.0,Maruti,2014,"51,625 km",Petrol,Manual,"EMI ₹7,440/m*",₹2.24 lakh
1457,Toyota YARIS,Toyota,2018,"55,033 km",Petrol,Auto,"EMI ₹10,617/m*",₹6.01 lakh
1458,Hyundai Elite i20,Hyundai,2020,"95,065 km",Petrol,Manual,"EMI ₹8,440/m*",₹4.78 lakh
1459,Mahindra XUV500,Mahindra,2015,"1,14,318 km",Diesel,Manual,"EMI ₹18,999/m*",₹5.72 lakh
1460,Renault Kwid,Renault,2016,"26,334 km",Petrol,Manual,"EMI ₹4,805/m*",₹2.16 lakh
1461,Maruti Ciaz,Maruti,2016,"84,709 km",Petrol,Auto,"EMI ₹9,941/m*",₹4.47 lakh
1462,KIA CARENS,KIA,2023,"16,063 km",Diesel,Auto,"EMI ₹28,081/m*",₹16.40 lakh
1463,Hyundai Elite i20,Hyundai,2018,"37,545 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
1464,Hyundai NEW SANTRO,Hyundai,2022,"28,381 km",CNG,Manual,"EMI ₹7,732/m*",₹4.38 lakh
1465,Maruti Ciaz,Maruti,2022,"22,213 km",Petrol,Manual,"EMI ₹12,202/m*",₹6.91 lakh
1466,Tata ALTROZ,Tata,2022,"30,142 km",Petrol,Auto,"EMI ₹10,999/m*",₹6.23 lakh
1467,Maruti IGNIS,Maruti,2018,"33,474 km",Petrol,Manual,"EMI ₹6,973/m*",₹3.95 lakh
